"manufacturer","line","engineSize","transmission","sizeClass","cylinders","driveSystem","indexNumber","mpgCity","mpgHighway","mpgCombined","unrndCityEPA","unrndHwyEPA","unrndCompEPA","fuelType","releaseDate","units","source","algorithm"
"MAZDA","B4000 4WD",4,"Manual(M5)","SMALL PICKUP TRUCKS 4WD",6,4,971,15,19,16,18.4,26.1,21.217,"regular gas","06/04/07",,"http://www.fueleconomy.gov",
"MERCURY","MOUNTAINEER 2WD",4,"Auto(L5)","S.U.V. - 2WD",6,"R",708,14,20,16,17.3,27.8,20.843,"regular gas","06/25/07",,"http://www.fueleconomy.gov",
"MERCURY","MOUNTAINEER 4WD",4,"Auto(L5)","S.U.V. - 4WD",6,4,709,13,19,15,16.456,25.622,19.613,"regular gas","06/25/07",,"http://www.fueleconomy.gov",
"NISSAN","FRONTIER 2WD",4,"Auto(L5)","SMALL PICKUP TRUCKS 2WD",6,"R",181,15,20,17,18.208,27.26,21.407,"regular gas","08/24/07",,"http://www.fueleconomy.gov",
"NISSAN","FRONTIER 2WD",4,"Manual(M6)","SMALL PICKUP TRUCKS 2WD",6,"R",181,16,20,17,19.444,27.45,22.382,"regular gas","08/24/07",,"http://www.fueleconomy.gov",
"NISSAN","FRONTIER 4WD",4,"Auto(L5)","SMALL PICKUP TRUCKS 4WD",6,4,181,14,19,16,17.672,26.145,20.69,"regular gas","08/24/07",,"http://www.fueleconomy.gov",
"NISSAN","FRONTIER 4WD",4,"Manual(M6)","SMALL PICKUP TRUCKS 4WD",6,4,181,15,19,17,19.017,26.747,21.86,"regular gas","08/24/07",,"http://www.fueleconomy.gov",
"NISSAN","PATHFINDER 2WD",4,"Auto(L5)","S.U.V. - 2WD",6,"R",183,15,22,17,18.451,30.02,22.322,"premium gas","05/08/07",,"http://www.fueleconomy.gov",
"NISSAN","PATHFINDER 4WD",4,"Auto(L5)","S.U.V. - 4WD",6,4,183,14,20,16,17.389,27.152,20.746,"premium gas","05/08/07",,"http://www.fueleconomy.gov",
"NISSAN","XTERRA 2WD",4,"Auto(L5)","S.U.V. - 2WD",6,"R",182,15,20,17,18.5,28.1,21.861,"regular gas","08/28/07",,"http://www.fueleconomy.gov",
"NISSAN","XTERRA 2WD",4,"Manual(M6)","S.U.V. - 2WD",6,"R",182,16,20,17,19.7,27.7,22.643,"regular gas","08/28/07",,"http://www.fueleconomy.gov",
"NISSAN","XTERRA 4WD",4,"Auto(L5)","S.U.V. - 4WD",6,4,182,14,20,16,17.9,27,21.1,"regular gas","08/28/07",,"http://www.fueleconomy.gov",
"NISSAN","XTERRA 4WD",4,"Manual(M6)","S.U.V. - 4WD",6,4,182,16,20,17,19.3,27.3,22.232,"regular gas","08/28/07",,"http://www.fueleconomy.gov",
"TOYOTA","4RUNNER 2WD",4,"Auto(L5)","S.U.V. - 2WD",6,"R",26,16,21,18,20.4,28.6,23.422,"regular gas","07/15/07",,"http://www.fueleconomy.gov",
"TOYOTA","4RUNNER 4WD",4,"Auto(L5)","S.U.V. - 4WD",6,4,26,16,20,17,19.474,27.4,22.389,"regular gas","07/15/07",,"http://www.fueleconomy.gov",
"TOYOTA","FJ CRUISER 2WD",4,"Auto(L5)","S.U.V. - 2WD",6,"R",26,16,20,18,20.428,28.311,23.354,"premium gas","07/15/07",,"http://www.fueleconomy.gov",
"TOYOTA","FJ CRUISER 4WD",4,"Auto(L5)","S.U.V. - 4WD",6,4,26,16,20,17,19.474,27.4,22.389,"premium gas","07/15/07",,"http://www.fueleconomy.gov",
"TOYOTA","FJ CRUISER 4WD",4,"Manual(M6)","S.U.V. - 4WD",6,4,26,15,18,16,18,24.7,20.503,"premium gas","07/15/07",,"http://www.fueleconomy.gov",
"TOYOTA","TOYOTA TACOMA 2WD",4,"Auto(L5)","SMALL PICKUP TRUCKS 2WD",6,"R",26,16,20,18,20.428,28.311,23.354,"regular gas","07/15/07",,"http://www.fueleconomy.gov",
"TOYOTA","TOYOTA TACOMA 2WD",4,"Manual(M6)","SMALL PICKUP TRUCKS 2WD",6,"R",26,15,19,17,19.1,26.8,21.936,"regular gas","07/15/07",,"http://www.fueleconomy.gov",
"TOYOTA","TOYOTA TACOMA 4WD",4,"Auto(L5)","SMALL PICKUP TRUCKS 4WD",6,4,26,16,20,18,19.81,27.908,22.785,"regular gas","07/15/07",,"http://www.fueleconomy.gov",
"TOYOTA","TOYOTA TACOMA 4WD",4,"Manual(M6)","SMALL PICKUP TRUCKS 4WD",6,4,26,15,18,16,18.185,25.373,20.842,"regular gas","07/15/07",,"http://www.fueleconomy.gov",
"TOYOTA","TOYOTA TUNDRA 2WD",4,"Auto(S5)","STANDARD PICKUP TRUCKS 2WD",6,"R",32,15,19,17,18.939,26.079,21.6,"regular gas","10/04/07",,"http://www.fueleconomy.gov",
"AUDI","A6 QUATTRO",4.2,"Auto(S6)","MIDSIZE CARS",8,4,23,16,23,18,19.909,31.559,23.875,"premium gas","08/20/07",,"http://www.fueleconomy.gov",
"AUDI","A8",4.2,"Auto(S6)","MIDSIZE CARS",8,4,23,16,23,18,19.909,31.559,23.875,"premium gas","08/20/07",,"http://www.fueleconomy.gov",
"AUDI","A8 L",4.2,"Auto(S6)","LARGE CARS",8,4,23,16,23,18,19.909,31.559,23.875,"premium gas","08/20/07",,"http://www.fueleconomy.gov",
"AUDI","Q7",4.2,"Auto(S6)","S.U.V. - 4WD",8,4,9,12,17,14,15,23.396,17.889,"premium gas","01/15/07",,"http://www.fueleconomy.gov",
"AUDI","R8",4.2,"Manual(M6)","TWO SEATERS",8,4,19,13,20,15,15.442,27.154,19.161,"premium gas","08/17/07",,"http://www.fueleconomy.gov",
"AUDI","R8",4.2,"Auto(S6)","TWO SEATERS",8,4,19,13,19,15,16.194,26.2,19.555,"premium gas","08/17/07",,"http://www.fueleconomy.gov",
"AUDI","RS4",4.2,"Manual(M6)","COMPACT CARS",8,4,19,13,20,15,15.442,27.154,19.161,"premium gas","08/17/07",,"http://www.fueleconomy.gov",
"AUDI","RS4 CABRIOLET",4.2,"Manual(M6)","SUBCOMPACT CARS",8,4,19,12,19,14,14.8,26,18.359,"premium gas","08/17/07",,"http://www.fueleconomy.gov",
"AUDI","S4",4.2,"Manual(M6)","COMPACT CARS",8,4,18,13,20,15,16.3,27.1,19.862,"premium gas","06/01/07",,"http://www.fueleconomy.gov",
"AUDI","S4",4.2,"Auto(S6)","COMPACT CARS",8,4,18,14,21,16,17.02,29.088,20.927,"premium gas","06/01/07",,"http://www.fueleconomy.gov",
"AUDI","S4 AVANT",4.2,"Manual(M6)","SMALL STATION WAGONS",8,4,18,13,20,15,16.3,27.1,19.862,"premium gas","06/01/07",,"http://www.fueleconomy.gov",
"AUDI","S4 AVANT",4.2,"Auto(S6)","SMALL STATION WAGONS",8,4,18,14,21,16,16.845,28.966,20.753,"premium gas","06/01/07",,"http://www.fueleconomy.gov",
"AUDI","S4 CABRIOLET",4.2,"Manual(M6)","SUBCOMPACT CARS",8,4,18,13,19,15,16.1,26.8,19.626,"premium gas","06/01/07",,"http://www.fueleconomy.gov",
"AUDI","S4 CABRIOLET",4.2,"Auto(S6)","SUBCOMPACT CARS",8,4,18,14,21,16,16.845,28.966,20.753,"premium gas","06/01/07",,"http://www.fueleconomy.gov",
"AUDI","S5",4.2,"Manual(M6)","SUBCOMPACT CARS",8,4,23,14,21,16,17.3,29.3,21.209,"premium gas","08/20/07",,"http://www.fueleconomy.gov",
"CHEVROLET","TRAILBLAZER 2WD",4.2,"Auto(L4)","S.U.V. - 2WD",6,"R",818,14,20,16,17.6,28,21.132,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","TRAILBLAZER 4WD",4.2,"Auto(L4)","S.U.V. - 4WD",6,4,819,14,20,16,17.1,27.4,20.582,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"FORD","F150 PICKUP 2WD",4.2,"Auto(L4)","STANDARD PICKUP TRUCKS 2WD",6,"R",820,14,19,16,17.499,26.346,20.614,"regular gas","08/13/07",,"http://www.fueleconomy.gov",
"FORD","F150 PICKUP 2WD",4.2,"Manual(M5)","STANDARD PICKUP TRUCKS 2WD",6,"R",822,14,20,16,17.826,27.027,21.051,"regular gas","08/13/07",,"http://www.fueleconomy.gov",
"GMC","ENVOY 2WD",4.2,"Auto(L4)","S.U.V. - 2WD",6,"R",818,14,20,16,17.6,28,21.132,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"GMC","ENVOY 4WD",4.2,"Auto(L4)","S.U.V. - 4WD",6,4,819,14,20,16,17.1,27.4,20.582,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"ISUZU","ASCENDER 5-PASSENGER 2WD",4.2,"Auto(L4)","S.U.V. - 2WD",6,"R",818,14,20,16,17.6,28,21.132,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"ISUZU","ASCENDER 5-PASSENGER 4WD",4.2,"Auto(L4)","S.U.V. - 4WD",6,4,819,14,20,16,17.1,27.4,20.582,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"JAGUAR","JAGUAR S-TYPE 4.2 LITRE",4.2,"Auto(L6)","MIDSIZE CARS",8,"R",303,16,24,19,20.047,33.149,24.384,"premium gas","02/28/07",,"http://www.fueleconomy.gov",
"JAGUAR","JAGUAR S-TYPE R",4.2,"Auto(L6)","MIDSIZE CARS",8,"R",304,15,22,17,18.75,30.05,22.569,"premium gas","02/28/07",,"http://www.fueleconomy.gov",
"JAGUAR","JAGUAR SUPER V8",4.2,"Auto(L6)","LARGE CARS",8,"R",51,15,22,18,18.75,30.4,22.657,"premium gas","02/28/07",,"http://www.fueleconomy.gov",
"JAGUAR","JAGUAR VDP LWB",4.2,"Auto(L6)","LARGE CARS",8,"R",36,16,25,19,20.05,34.35,24.672,"premium gas","02/28/07",,"http://www.fueleconomy.gov",
"JAGUAR","JAGUAR XJ8",4.2,"Auto(L6)","LARGE CARS",8,"R",30,16,25,19,20.35,34.448,24.944,"premium gas","02/28/07",,"http://www.fueleconomy.gov",
"JAGUAR","JAGUAR XJ8L",4.2,"Auto(L6)","LARGE CARS",8,"R",31,16,25,19,20.35,34.448,24.944,"premium gas","02/28/07",,"http://www.fueleconomy.gov",
"JAGUAR","JAGUAR XJR",4.2,"Auto(L6)","LARGE CARS",8,"R",50,15,22,18,18.75,30.4,22.657,"premium gas","02/28/07",,"http://www.fueleconomy.gov",
"JAGUAR","JAGUAR XK",4.2,"Auto(L6)","MINICOMPACT CARS",8,"R",309,16,25,19,19.9,34.5,24.581,"premium gas","02/28/07",,"http://www.fueleconomy.gov",
"JAGUAR","JAGUAR XK CONVERTIBLE",4.2,"Auto(L6)","MINICOMPACT CARS",8,"R",309,16,25,19,19.9,34.5,24.581,"premium gas","02/28/07",,"http://www.fueleconomy.gov",
"JAGUAR","JAGUAR XKR",4.2,"Auto(L6)","MINICOMPACT CARS",8,"R",310,15,23,18,19.1,31.5,23.212,"premium gas","02/28/07",,"http://www.fueleconomy.gov",
"JAGUAR","JAGUAR XKR CONVERTIBLE",4.2,"Auto(L6)","MINICOMPACT CARS",8,"R",310,15,23,18,19.1,31.5,23.212,"premium gas","02/28/07",,"http://www.fueleconomy.gov",
"LAND ROVER","RANGE ROVER",4.2,"Auto(S6)","S.U.V. - 4WD",8,4,5,12,18,14,14.8,24.3,17.96,"regular gas","05/10/07",,"http://www.fueleconomy.gov",
"LAND ROVER","RANGE ROVER SPORT",4.2,"Auto(S6)","S.U.V. - 4WD",8,4,7,12,18,14,14.8,24.2,17.935,"regular gas","05/10/07",,"http://www.fueleconomy.gov",
"MASERATI","MASERATI GRANTURISMO",4.2,"Auto(A6)","SUBCOMPACT CARS",8,"R",1,13,19,15,15.649,26.946,19.287,"premium gas","09/14/07",,"http://www.fueleconomy.gov",
"MASERATI","MASERATI QUATTROPORTE",4.2,"Auto(A6)","LARGE CARS",8,"R",1,12,18,14,14.399,24.15,17.596,"premium gas","09/14/07",,"http://www.fueleconomy.gov",
"SAAB","9-7X AWD",4.2,"Auto(L4)","S.U.V. - 4WD",6,4,819,14,20,16,17.1,27.4,20.582,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"VOLKSWAGEN","TOUAREG",4.2,"Auto(S6)","S.U.V. - 4WD",8,4,9,12,17,14,15.3,24,18.282,"premium gas","01/15/07",,"http://www.fueleconomy.gov",
"ASTON MARTIN","V8 VANTAGE",4.3,"Manual(M6)","TWO SEATERS",8,"R",11,12,19,15,15.2,25.7,18.624,"premium gas","08/06/07",,"http://www.fueleconomy.gov",
"ASTON MARTIN","V8 VANTAGE",4.3,"Auto(S6)","TWO SEATERS",8,"R",12,13,20,15,16.195,27.402,19.847,"premium gas","08/06/07",,"http://www.fueleconomy.gov",
"CHEVROLET","C15 SILVERADO 2WD",4.3,"Auto(L4)","STANDARD PICKUP TRUCKS 2WD",6,"R",817,15,20,17,18.681,27.817,21.921,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","G1500/2500 VAN 2WD",4.3,"Auto(L4)","VANS  CARGO TYPE",6,"R",817,15,20,17,18.5,27.6,21.723,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","K15 SILVERADO 4WD",4.3,"Auto(L4)","STANDARD PICKUP TRUCKS 4WD",6,4,814,14,18,15,17.1,24.5,19.79,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"FERRARI","F430",4.3,"Auto(A6)","TWO SEATERS",8,"R",1,11,16,13,13.75,22.4,16.642,"premium gas","08/01/07",,"http://www.fueleconomy.gov",
"FERRARI","F430",4.3,"Manual(M6)","TWO SEATERS",8,"R",1,11,16,13,13.8,22.2,16.632,"premium gas","08/01/07",,"http://www.fueleconomy.gov",
"GMC","C15 SIERRA 2WD",4.3,"Auto(L4)","STANDARD PICKUP TRUCKS 2WD",6,"R",817,15,20,17,18.681,27.818,21.921,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"GMC","G1500/2500 SAVANA 2WD CARGO",4.3,"Auto(L4)","VANS  CARGO TYPE",6,"R",817,15,20,17,18.5,27.6,21.723,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"GMC","K15 SIERRA 4WD",4.3,"Auto(L4)","STANDARD PICKUP TRUCKS 4WD",6,4,814,14,18,15,17.1,24.5,19.79,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"LEXUS","SC 430",4.3,"Auto(S6)","MINICOMPACT CARS",8,"R",15,16,23,19,20.3,31.6,24.193,"premium gas","08/22/07",,"http://www.fueleconomy.gov",
"ALPINA","BMW ALPINA B7",4.4,"Auto(S6)","LARGE CARS",8,"R",44,14,21,16,16.9,29.148,20.841,"premium gas","09/03/07",,"http://www.fueleconomy.gov",
"CADILLAC","STS",4.4,"Auto(S6)","MIDSIZE CARS",8,"R",36,13,19,15,15.9,26.9,19.486,"premium gas","06/15/07",,"http://www.fueleconomy.gov",
"CADILLAC","XLR",4.4,"Auto(S6)","TWO SEATERS",8,"R",24,14,21,16,16.8,28.6,20.63,"premium gas","06/29/07",,"http://www.fueleconomy.gov",
"LAND ROVER","LR3",4.4,"Auto(S6)","S.U.V. - 4WD",8,4,3,12,17,14,15.2,24,18.204,"regular gas","05/10/07",,"http://www.fueleconomy.gov",
"LAND ROVER","RANGE ROVER",4.4,"Auto(S6)","S.U.V. - 4WD",8,4,6,12,18,14,15.1,24.8,18.325,"regular gas","05/10/07",,"http://www.fueleconomy.gov",
"LAND ROVER","RANGE ROVER SPORT",4.4,"Auto(S6)","S.U.V. - 4WD",8,4,4,12,18,15,15.3,25.2,18.586,"regular gas","05/10/07",,"http://www.fueleconomy.gov",
"VOLVO","S80 AWD",4.4,"Auto(S6)","MIDSIZE CARS",8,4,16,15,23,18,18.9,31.6,23.073,"premium gas","06/29/07",,"http://www.fueleconomy.gov",
"VOLVO","XC 90 AWD",4.4,"Auto(S6)","S.U.V. - 4WD",8,4,11,13,19,15,16.1,26.2,19.479,"premium gas","07/02/07",,"http://www.fueleconomy.gov",
"INFINITI","FX45 AWD",4.5,"Auto(S5)","S.U.V. - 4WD",8,4,191,13,17,14,15.859,23.639,18.616,"premium gas","06/07/07",,"http://www.fueleconomy.gov",
"INFINITI","M45",4.5,"Auto(S5)","LARGE CARS",8,"R",61,16,21,18,19.354,29.527,22.905,"premium gas","11/05/07",,"http://www.fueleconomy.gov",
"INFINITI","M45X",4.5,"Auto(S5)","LARGE CARS",8,4,61,14,20,16,17.3,27.2,20.689,"premium gas","11/05/07",,"http://www.fueleconomy.gov",
"BUICK","LUCERNE",4.6,"Auto(L4)","LARGE CARS",8,"F",836,15,23,18,19,31.7,23.179,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"BUICK","LUCERNE",4.6,"Auto(L4)","LARGE CARS",8,"F",837,15,22,18,19,31.7,23.179,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"CADILLAC","DTS",4.6,"Auto(L4)","LARGE CARS",8,"F",836,15,23,18,19,31.7,23.179,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"CADILLAC","DTS",4.6,"Auto(L4)","LARGE CARS",8,"F",837,15,22,18,19,31.7,23.179,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"CADILLAC","FUNERAL COACH/HEARSE",4.6,"Auto(L4)","LARGE CARS",8,"F",41,13,18,15,15.7,25.1,18.882,"regular gas","06/15/07",,"http://www.fueleconomy.gov",
"CADILLAC","LIMOUSINE",4.6,"Auto(L4)","LARGE CARS",8,"F",41,13,18,15,15.7,25.1,18.882,"regular gas","06/15/07",,"http://www.fueleconomy.gov",
"CADILLAC","SRX 2WD",4.6,"Auto(S6)","S.U.V. - 2WD",8,"R",810,13,20,16,16.5,28.3,20.311,"premium gas","06/15/07",,"http://www.fueleconomy.gov",
"CADILLAC","SRX AWD",4.6,"Auto(S6)","S.U.V. - 4WD",8,4,811,13,20,15,15.9,27.3,19.579,"premium gas","06/15/07",,"http://www.fueleconomy.gov",
"CADILLAC","STS",4.6,"Auto(S6)","MIDSIZE CARS",8,"R",30,15,24,18,18.5,34,23.275,"premium gas","06/15/07",,"http://www.fueleconomy.gov",
"CADILLAC","STS AWD",4.6,"Auto(S6)","MIDSIZE CARS",8,4,31,14,21,16,17,29.6,21.028,"premium gas","06/15/07",,"http://www.fueleconomy.gov",
"CADILLAC","XLR",4.6,"Auto(S6)","TWO SEATERS",8,"R",30,15,24,18,18.5,34,23.275,"premium gas","06/15/07",,"http://www.fueleconomy.gov",
"FORD","CROWN VICTORIA FFV",4.6,"Auto(L4)","LARGE CARS",8,"R",331,11,16,13,14.198,22.2,16.947,"ethanol","05/07/07",,"http://www.fueleconomy.gov",
"FORD","CROWN VICTORIA FFV",4.6,"Auto(L4)","LARGE CARS",8,"R",330,15,23,18,18.6,31.494,22.8,"regular gas","05/07/07",,"http://www.fueleconomy.gov",
"FORD","EXPLORER 2WD",4.6,"Auto(L6)","S.U.V. - 2WD",8,"R",706,13,20,16,16.4,27.2,19.968,"regular gas","06/25/07",,"http://www.fueleconomy.gov",
"FORD","EXPLORER 4WD",4.6,"Auto(L6)","S.U.V. - 4WD",8,4,707,13,19,15,15.591,25.638,18.929,"regular gas","06/25/07",,"http://www.fueleconomy.gov",
"FORD","EXPLORER SPORT TRAC 2WD",4.6,"Auto(L6)","STANDARD PICKUP TRUCKS 2WD",8,"R",702,13,20,16,16.4,27.2,19.968,"regular gas","06/25/07",,"http://www.fueleconomy.gov",
"FORD","EXPLORER SPORT TRAC 4WD",4.6,"Auto(L6)","STANDARD PICKUP TRUCKS 4WD",8,4,703,13,19,15,15.591,25.638,18.929,"regular gas","06/25/07",,"http://www.fueleconomy.gov",
"FORD","F150 PICKUP 2WD",4.6,"Auto(L4)","STANDARD PICKUP TRUCKS 2WD",8,"R",824,14,19,16,16.848,25.826,19.973,"regular gas","08/13/07",,"http://www.fueleconomy.gov",
"FORD","F150 PICKUP 4WD",4.6,"Auto(L4)","STANDARD PICKUP TRUCKS 4WD",8,4,821,13,17,14,15.926,23.488,18.624,"regular gas","08/13/07",,"http://www.fueleconomy.gov",
"FORD","MUSTANG",4.6,"Auto(L5)","SUBCOMPACT CARS",8,"R",104,15,22,18,19.076,30.093,22.838,"regular gas","06/25/07",,"http://www.fueleconomy.gov",
"FORD","MUSTANG",4.6,"Manual(M5)","SUBCOMPACT CARS",8,"R",106,15,23,18,19,32,23.251,"regular gas","06/25/07",,"http://www.fueleconomy.gov",
"LEXUS","GS 460",4.6,"Auto(S8)","MIDSIZE CARS",8,"R",16,17,24,20,21.049,34.05,25.416,"premium gas","08/22/07",,"http://www.fueleconomy.gov",
"LEXUS","LS 460",4.6,"Auto(S8)","MIDSIZE CARS",8,"R",16,16,24,19,20.149,33.55,24.564,"premium gas","08/22/07",,"http://www.fueleconomy.gov",
"LEXUS","LS 460 L",4.6,"Auto(S8)","MIDSIZE CARS",8,"R",17,16,24,19,20.2,34.05,24.725,"premium gas","08/22/07",,"http://www.fueleconomy.gov",
"LINCOLN-MERCURY","GRAND MARQUIS FFV",4.6,"Auto(L4)","LARGE CARS",8,"R",352,11,16,13,14.198,22.2,16.947,"ethanol","05/07/07",,"http://www.fueleconomy.gov",
"LINCOLN-MERCURY","GRAND MARQUIS FFV",4.6,"Auto(L4)","LARGE CARS",8,"R",351,15,23,18,18.6,31.494,22.8,"regular gas","05/07/07",,"http://www.fueleconomy.gov",
"LINCOLN-MERCURY","TOWN CAR",4.6,"Auto(L4)","LARGE CARS",8,"R",425,15,22,18,18.9,30.6,22.828,"regular gas","01/08/08",,"http://www.fueleconomy.gov",
"LINCOLN-MERCURY","TOWN CAR FFV",4.6,"Auto(L4)","LARGE CARS",8,"R",427,11,16,13,14.198,22.2,16.947,"ethanol","01/02/08",,"http://www.fueleconomy.gov",
"LINCOLN-MERCURY","TOWN CAR FFV",4.6,"Auto(L4)","LARGE CARS",8,"R",426,15,23,18,18.6,31.494,22.8,"regular gas","01/02/08",,"http://www.fueleconomy.gov",
"MERCEDES-BENZ","GL450 4MATIC",4.6,"Auto(L7)","S.U.V. - 4WD",8,4,27,13,18,15,16.1,24.4,19.01,"premium gas","07/01/07",,"http://www.fueleconomy.gov",
"MERCURY","MOUNTAINEER 2WD",4.6,"Auto(L6)","S.U.V. - 2WD",8,"R",710,13,20,16,16.4,27.2,19.968,"regular gas","06/25/07",,"http://www.fueleconomy.gov",
"MERCURY","MOUNTAINEER 4WD",4.6,"Auto(L6)","S.U.V. - 4WD",8,4,711,13,19,15,15.591,25.638,18.929,"regular gas","06/25/07",,"http://www.fueleconomy.gov",
"ROUSH PERFORMANCE","ROUSH STAGE3 MUSTANG",4.6,"Manual(M5)","SUBCOMPACT CARS",8,"R",1,15,20,17,18,28.1,21.473,"premium gas","07/09/07",,"http://www.fueleconomy.gov",
"CHRYSLER","ASPEN 2WD",4.7,"Auto(L5)","S.U.V. - 2WD",8,"R",712,14,19,15,16.7,25.6,19.797,"regular gas","08/13/07",,"http://www.fueleconomy.gov",
"CHRYSLER","ASPEN 2WD",4.7,"Auto(L5)","S.U.V. - 2WD",8,"R",312,9,12,10,11,16.5,12.941,"ethanol","08/13/07",,"http://www.fueleconomy.gov",
"CHRYSLER","ASPEN 2WD",4.7,"Auto(L5)","S.U.V. - 2WD",8,"R",812,14,19,15,16.7,25.6,19.797,"regular gas","08/13/07",,"http://www.fueleconomy.gov",
"CHRYSLER","ASPEN 4WD",4.7,"Auto(L5)","S.U.V. - 4WD",8,4,711,13,17,15,16.3,23.4,18.878,"regular gas","08/13/07",,"http://www.fueleconomy.gov",
"CHRYSLER","ASPEN 4WD",4.7,"Auto(L5)","S.U.V. - 4WD",8,4,311,9,12,10,11,16.5,12.941,"ethanol","08/13/07",,"http://www.fueleconomy.gov",
"CHRYSLER","ASPEN 4WD",4.7,"Auto(L5)","S.U.V. - 4WD",8,4,811,13,17,15,16.3,23.4,18.878,"regular gas","08/13/07",,"http://www.fueleconomy.gov",
"DODGE","DAKOTA PICKUP 2WD",4.7,"Auto(L5)","STANDARD PICKUP TRUCKS 2WD",8,"R",712,14,19,15,16.764,25.619,19.852,"regular gas","08/13/07",,"http://www.fueleconomy.gov",
"DODGE","DAKOTA PICKUP 2WD",4.7,"Auto(L5)","STANDARD PICKUP TRUCKS 2WD",8,"R",312,9,12,10,11,16.5,12.941,"ethanol","08/13/07",,"http://www.fueleconomy.gov",
"DODGE","DAKOTA PICKUP 2WD",4.7,"Auto(L5)","STANDARD PICKUP TRUCKS 2WD",8,"R",812,14,19,15,16.764,25.619,19.852,"regular gas","08/13/07",,"http://www.fueleconomy.gov",
"DODGE","DAKOTA PICKUP 4WD",4.7,"Auto(L5)","STANDARD PICKUP TRUCKS 4WD",8,4,711,14,19,15,16.7,25.6,19.797,"regular gas","08/13/07",,"http://www.fueleconomy.gov",
"DODGE","DAKOTA PICKUP 4WD",4.7,"Auto(L5)","STANDARD PICKUP TRUCKS 4WD",8,4,311,9,12,10,11,16.5,12.941,"ethanol","08/13/07",,"http://www.fueleconomy.gov",
"DODGE","DAKOTA PICKUP 4WD",4.7,"Auto(L5)","STANDARD PICKUP TRUCKS 4WD",8,4,811,14,19,15,16.7,25.6,19.797,"regular gas","08/13/07",,"http://www.fueleconomy.gov",
"DODGE","DURANGO 2WD",4.7,"Auto(L5)","S.U.V. - 2WD",8,"R",712,14,19,15,16.7,25.6,19.797,"regular gas","08/13/07",,"http://www.fueleconomy.gov",
"DODGE","DURANGO 2WD",4.7,"Auto(L5)","S.U.V. - 2WD",8,"R",312,9,12,10,11,16.5,12.941,"ethanol","08/13/07",,"http://www.fueleconomy.gov",
"DODGE","DURANGO 2WD",4.7,"Auto(L5)","S.U.V. - 2WD",8,"R",812,14,19,15,16.7,25.6,19.797,"regular gas","08/13/07",,"http://www.fueleconomy.gov",
"DODGE","DURANGO 4WD",4.7,"Auto(L5)","S.U.V. - 4WD",8,4,711,13,17,15,16.3,23.4,18.878,"regular gas","08/13/07",,"http://www.fueleconomy.gov",
"DODGE","DURANGO 4WD",4.7,"Auto(L5)","S.U.V. - 4WD",8,4,311,9,12,10,11,16.5,12.941,"ethanol","08/13/07",,"http://www.fueleconomy.gov",
"DODGE","DURANGO 4WD",4.7,"Auto(L5)","S.U.V. - 4WD",8,4,811,13,17,15,16.3,23.4,18.878,"regular gas","08/13/07",,"http://www.fueleconomy.gov",
"DODGE","RAM 1500 PICKUP 2WD",4.7,"Auto(L5)","STANDARD PICKUP TRUCKS 2WD",8,"R",712,13,18,15,16.464,24.809,19.4,"regular gas","08/13/07",,"http://www.fueleconomy.gov",
"DODGE","RAM 1500 PICKUP 2WD",4.7,"Auto(L5)","STANDARD PICKUP TRUCKS 2WD",8,"R",312,9,12,10,11,16.5,12.941,"ethanol","08/13/07",,"http://www.fueleconomy.gov",
"DODGE","RAM 1500 PICKUP 2WD",4.7,"Auto(L5)","STANDARD PICKUP TRUCKS 2WD",8,"R",812,13,18,15,16.464,24.809,19.4,"regular gas","08/13/07",,"http://www.fueleconomy.gov",
"DODGE","RAM 1500 PICKUP 2WD",4.7,"Manual(M6)","STANDARD PICKUP TRUCKS 2WD",8,"R",750,13,17,14,15.4,23.9,18.334,"regular gas","07/09/07",,"http://www.fueleconomy.gov",
"DODGE","RAM 1500 PICKUP 2WD",4.7,"Manual(M6)","STANDARD PICKUP TRUCKS 2WD",8,"R",950,9,12,10,11,16.5,12.941,"ethanol","08/13/07",,"http://www.fueleconomy.gov",
"DODGE","RAM 1500 PICKUP 2WD",4.7,"Manual(M6)","STANDARD PICKUP TRUCKS 2WD",8,"R",850,13,17,14,15.4,23.9,18.334,"regular gas","08/13/07",,"http://www.fueleconomy.gov",
